#
# This data is modified from the original version.
# source : https://raw.githubusercontent.com/jpatokal/openflights/master/data/airlines.dat
# Modif : ColName
#

"airlineID","name","alias","IATA","ICAO","Callsign","Country","Active"
3283,"Lineas Aereas San Jose",NA,NA,"LIJ","LINEAS JOSE","Mexico","N"
3284,"Lineas Aereas del Humaya",NA,NA,"UMA","HUMAYA","Mexico","N"
3285,"Linex",NA,NA,"LEC","LECA","Central African Republic","N"
3286,"Linhas Aereas Santomenses",NA,NA,"SMS","SANTOMENSES","S","N"
3287,"Linhas A",NA,"LM","LAM","MOZAMBIQUE","Mozambique","Y"
3288,"Link Airways of Australia",NA,NA,"LAW",NA,"Australia","N"
3289,"Lion Air Services",NA,NA,"WGT","WORLDGATE","United Kingdom","N"
3290,"Lion Mentari Airlines",NA,"JT","LNI","LION INTER","Indonesia","Y"
3291,"Lions-Air",NA,NA,"LEU","LIONSAIR","Switzerland","N"
3292,"Lithuanian Air Force",NA,NA,"LYF","LITHUANIAN AIRFORCE","Lithuania","N"
3293,"Little Red Air Service",NA,NA,"LRA","LITTLE RED","Canada","N"
3294,"Livingston",NA,"LM","LVG","LIVINGSTON","Italy","N"
3295,"Lloyd Aereo Boliviano",NA,"LB","LLB","LLOYDAEREO","Bolivia","N"
3296,"Lnair Air Services",NA,NA,"LNA","ELNAIR","Spain","N"
3297,"Lockheed Air Terminal",NA,NA,"XLG",NA,"United States","N"
3298,"Lockeed Aircraft Corporation",NA,NA,"LAC","LOCKHEED","United States","N"
3299,"Lockheed DUATS",NA,NA,"XDD",NA,"United States","N"
3300,"Lockheed Martin Aeronautics",NA,NA,"CBD","CATBIRD","United States","N"
3301,"Lockheed Martin Aeronautics Company",NA,NA,"LNG","LIGHTNING","United States","N"
3302,"Logan Air",NA,NA,"LOG","LOGAN","United Kingdom","N"
3303,"Lom Praha Flying School",NA,NA,"CLV","AEROTRAINING","Czech Republic","N"
3304,"Lomas Helicopters",NA,NA,"LMS","LOMAS","United Kingdom","N"
3305,"London City Airport Jet Centre",NA,NA,"LCY","LONDON CITY","United Kingdom","N"
3306,"London Executive Aviation",NA,NA,"LNX","LONEX","United Kingdom","N"
3307,"London Flight Centre (Stansted)",NA,NA,"LOV","LOVEAIR","United Kingdom","N"
3308,"London Helicopter Centres",NA,NA,"LHC","MUSTANG","United Kingdom","N"
3309,"Lone Star Airlines",NA,NA,"LSS","LONE STAR","United States","N"
3310,"Long Island Airlines",NA,NA,"ORA","LONG ISLAND","United States","N"
3311,"Longtail Aviation",NA,NA,"LGT","LONGTAIL","Bermuda","N"
3312,"Lorraine Aviation",NA,NA,"LRR","LORRAINE","France","N"
3313,"Los Cedros Aviacion",NA,NA,"LSC","CEDROS","Chile","N"
3314,"Lotus Air",NA,NA,"TAS","LOTUS FLOWER","Egypt","N"
3315,"Luchtvaartmaatschappij Twente",NA,NA,"LTW","TWENTAIR","Netherlands","N"
3316,"Lucky Air",NA,NA,"LKE","LUCKY AIR","China","N"
3317,"Luft Carago",NA,NA,"LUT","LUGO","South Africa","N"
3318,"Luftfahrt-Vermietungs-Dienst",NA,NA,"LVD","AIR SANTE","Austria","N"
3319,"Luftfahrtgesellschaft Walter",NA,"HE","LGW","WALTER","Germany","Y"
3320,"Lufthansa",NA,"LH","DLH","LUFTHANSA","Germany","Y"
3321,"Lufthansa Cargo",NA,"LH","GEC","LUFTHANSA CARGO","Germany","Y"
3322,"Lufthansa CityLine",NA,"CL","CLH","HANSALINE","Germany","Y"
3323,"Lufthansa Systems",NA,"L1",NA,NA,"Germany","N"
3324,"Lufthansa Technik",NA,NA,"LHT","LUFTHANSA TECHNIK","Germany","N"
3325,"Lufttaxi Fluggesellschaft",NA,"DV","LTF","Garfield","Germany","N"
3326,"Lufttransport",NA,"L5","LTR","LUFT TRANSPORT","Norway","Y"
3327,"Luhansk",NA,NA,"LHS","ENTERPRISE LUHANSK","Ukraine","N"
3328,"Lund University School of Aviation",NA,NA,"UNY","UNIVERSITY","Sweden","N"
3329,"Luxair",NA,"LG","LGL","LUXAIR","Luxembourg","Y"
3330,"Luxaviation",NA,NA,"LXA","RED LION","Luxembourg","N"
3331,"Luxembourg Air Rescue",NA,NA,"LUV","LUX RESCUE","Luxembourg","N"
3332,"Luxflight Executive",NA,NA,"LFE","LUX EXPRESS","Luxembourg","N"
3333,"Luxor Air",NA,NA,"LXO",NA,"Egypt","N"
3334,"Luzair",NA,NA,"LUZ","LISBON JET","Portugal","N"
3335,"Lviv Airlines",NA,"5V","UKW","UKRAINE WEST","Ukraine","N"
3336,"Lydd Air",NA,NA,"LYD","LYDDAIR","United Kingdom","N"
3337,"Lynch Flying Service",NA,NA,"LCH","LYNCH AIR","United States","N"
3338,"Lynden Air Cargo",NA,"L2","LYC","LYNDEN","United States","N"
3339,"Lynx Air International",NA,NA,"LXF","LYNX FLIGHT","United States","N"
3340,"Lynx Aviation",NA,NA,"LYX","LYNX AIR","Pakistan","N"
3342,"L",NA,"MJ","LPR","LAPA","Argentina","Y"
3343,"L",NA,NA,"LAU","SURAMERICANO","Colombia","N"
3344,"M & N Aviation",NA,NA,"JNH","JONAH","United States","N"
3345,"MAC Fotografica",NA,NA,"MCF","MAC FOTO","Spain","N"
3346,"MANAG'AIR",NA,NA,"MRG","MANAG'AIR","France","N"
3347,"MAP-Management and Planung",NA,NA,"MPJ","MAPJET","Austria","N"
3348,"MAS Airways",NA,NA,"TFG","TRAFALGAR","United Kingdom","N"
3349,"MasAir",NA,"M7","MAA","MAS CARGA","Mexico","Y"
3350,"MAT Macedonian Airlines",NA,"IN","MAK","MAKAVIO","Macedonia","Y"
3351,"MCC Aviation",NA,NA,"MCC","DISCOVERY","South Africa","N"
3352,"MG Aviacion",NA,NA,"MGA","MAG AVACION","Spain","N"
3353,"MIA Airlines",NA,NA,"JLA","SALLINE","Romania","N"
3354,"MIAT Mongolian Airlines",NA,"OM","MGL","MONGOL AIR","Mongolia","Y"
3355,"MIT Airlines",NA,NA,"MNC","MUNCIE","Canada","N"
3356,"MK Airline",NA,NA,"MKA","KRUGER-AIR","Ghana","N"
3357,"MNG Airlines",NA,"MB","MNB","BLACK SEA","Turkey","Y"
3358,"MSR Flug-Charter",NA,NA,"EBF","SKYRUNNER","Germany","N"
3359,"MTC Aviacion",NA,NA,"MCV","MTC AVIACION","Mexico","N"
3360,"Mac Aviation",NA,NA,"MAQ","MAC AVIATION","Spain","N"
3361,"Mac Dan Aviation Corporation",NA,NA,"MCN","MAC DAN","United States","N"
3362,"MacKnight Airlines",NA,NA,"MTD",NA,"Australia","N"
3363,"Macair Airlines",NA,"CC","MCK",NA,"Australia","Y"
3364,"Macedonian Airlines",NA,NA,"MCS","MACAIR","Greece","N"
3365,"Madina Air",NA,NA,"MDH","MADINA AIR","Libya","N"
3366,"Maersk",NA,"DM",NA,NA,"Denmark","Y"
3367,"Magic Blue Airlines",NA,NA,"MJB","MAGIC BLUE","Netherlands","N"
3368,"Magna Air",NA,NA,"MGR","MAGNA AIR","Austria","N"
3369,"Mahalo Air",NA,NA,"MLH","MAHALO","United States","N"
3370,"Mahan Air",NA,"W5","IRM","MAHAN AIR","Iran","Y"
3371,"Mahfooz Aviation",NA,"M2","MZS","MAHFOOZ","Gambia","N"
3372,"Maine Aviation",NA,NA,"MAT","MAINE-AV","United States","N"
3373,"Majestic Airlines",NA,NA,"MAJ","MAGIC AIR","United States","N"
3374,"Mak Air",NA,NA,"AKM","MAKAIR","Kazakhstan","N"
3375,"Malagasy Airlines",NA,NA,"MLG",NA,"Madagascar","N"
3376,"Malawi Express",NA,NA,"MLX","MALAWI EXPRESS","Malawi","N"
3377,"Malaya Aviatsia Dona",NA,NA,"MKK","AEROKEY","Russia","N"
3378,"Malaysia Airlines",NA,"MH","MAS","MALAYSIAN","Malaysia","Y"
3379,"Mali Air",NA,NA,"MAE","MALI AIREXPRESS","Austria","N"
3380,"Mali Air Express",NA,NA,"VXP","AVION EXPRESS","Mali","N"
3381,"Mali Airways",NA,NA,"MTZ","MALI AIRWAYS","Mali","N"
3382,"Malila Airlift",NA,NA,"MLC","MALILA","Democratic Republic of the Congo","N"
3383,"Mall Airways",NA,NA,"MLS","MALL-AIRWAYS","United States","N"
3384,"Malmo Aviation",NA,NA,"SCW","SCANWING","Sweden","Y"
3385,"Malmoe Air Taxi",NA,NA,"LOD","LOGIC","Sweden","N"
3386,"Malm̦ Aviation",NA,"TF","SCW","Scanwings","Sweden","Y"
3387,"Malta Air Charter",NA,"R5","MAC","MALTA CHARTER","Malta","Y"
3388,"Malta Wings",NA,NA,"MWS","MALTA WINGS","Malta","N"
3389,"Mal̩v",NA,"MA","MAH","MALEV","Hungary","Y"
3390,"Manaf International Airways",NA,NA,"MLB","MANAF","Burundi","N"
3391,"Mandala Airlines",NA,"RI","MDL","MANDALA","Indonesia","Y"
3392,"Mandarin Airlines",NA,"AE","MDA","Mandarin","Taiwan","Y"
3393,"Mango",NA,"JE","MNO","TULCA","South Africa","Y"
3394,"Manhattan Air",NA,NA,"MHN","MANHATTAN","United Kingdom","N"
3395,"Manitoulin Air Services",NA,NA,"MTO","MANITOULIN","Canada","N"
3396,"Mann Air",NA,NA,"MNR","TEEMOL","United Kingdom","N"
3397,"Mannion Air Charter",NA,NA,"MAN","MANNION","United States","N"
3398,"Mantrust Asahi Airways",NA,NA,"MTS","MANTRUST","Indonesia","N"
3399,"Manx Airlines",NA,NA,"MNX","MANX","United Kingdom","N"
3400,"Maple Air Services",NA,NA,"MAD","MAPLE AIR","Canada","N"
3401,"March Helicopters",NA,NA,"MAR","MARCH","United Kingdom","N"
3402,"Marcopolo Airways",NA,NA,"MCP","MARCOPOLO","Afghanistan","N"
3403,"Marghi Air",NA,NA,"MGI","MARGHI","Nigeria","N"
3404,"Markair",NA,NA,"MRK","MARKAIR","United States","N"
3405,"Markoss Aviation",NA,NA,"MKO","GOSHAWK","United Kingdom","N"
3406,"Mars RK",NA,"6V","MRW","AVIAMARS","Ukraine","N"
3407,"Marshall Aerospace",NA,NA,"MCE","MARSHALL","United Kingdom","N"
3408,"Marsland Aviation",NA,"M7","MSL","MARSLANDAIR","Sudan","N"
3409,"Martin Aviation Services",NA,NA,"XMA",NA,"United States","N"
3410,"Martin-Baker",NA,NA,"MBE","MARTIN","United Kingdom","N"
3411,"Martinair",NA,"MP","MPH","MARTINAIR","Netherlands","Y"
3412,"Martinaire",NA,NA,"MRA","MARTEX","United States","N"
3413,"Martyn Fiddler Associates",NA,NA,"MFA","SEAHORSE","United Kingdom","N"
3414,"Marvin Limited",NA,NA,"MVN","MARVIN","United Kingdom","N"
3415,"Maryland State Police",NA,NA,"TRP","TROOPER","United States","N"
3416,"Massachusetts Institute of Technology",NA,NA,"MTH","RESEARCH","United States","N"
3417,"Massey University School of Aviation",NA,NA,"MSY","MASSEY","New Zealand","N"
3418,"Master Airways",NA,NA,"MSW","MASTER AIRWAYS","Serbia","N"
3419,"Master Planner",NA,NA,"MPL",NA,"United States","N"
3420,"Masterjet",NA,NA,"LMJ","MASTERJET","Portugal","N"
3421,"Mastertop Linhas Aereas",NA,"Q4",NA,NA,"Brazil","N"
3422,"Mauria",NA,NA,"MIA","MAURIA","Mauritania","N"
3423,"Mauritanienne Aerienne Et Navale",NA,NA,"MNV","NAVALE","Mauritania","N"
3424,"Mauritanienne Air Fret",NA,NA,"MRF","MAUR-FRET","Mauritania","N"
3425,"Mauritanienne Airways",NA,NA,"MWY","MAURITANIENNE","Mauritania","N"
3426,"Mauritanienne De Transport Aerien",NA,NA,"MDE","MAURI-TRANS","Mauritania","N"
3427,"Maverick Airways",NA,NA,"MVR","MAV-AIR","United States","N"
3428,"Mavial Magadan Airlines",NA,"H5","MVL","Mavial","Russia","N"
3429,"Max Avia",NA,NA,"MAI","MAX AVIA","Kyrgyzstan","N"
3430,"Max Sea Food",NA,NA,"MSF","MAXESA","El Salvador","N"
3431,"Max-Aviation",NA,NA,"MAX","MAX AVIATION","Canada","N"
3432,"Maxair",NA,"8M","MXL","MAXAIR","Sweden","Y"
3433,"Maximus Air Cargo",NA,NA,"MXU","CARGO MAX","United Arab Emirates","N"
3434,"Maxjet Airways",NA,"MY","MXJ","MAX-JET","United States","N"
3435,"Maxsus-Avia",NA,NA,"MXS","MAXSUS-AVIA","Uzbekistan","N"
3436,"May Air Xpress",NA,NA,"MXP","BEECHNUT","United States","N"
3437,"Maya Island Air",NA,"MW","MYD","MYLAND","Belize","Y"
3438,"Mayair",NA,NA,"MYI","MAYAIR","Mexico","N"
3439,"Mbach Air",NA,NA,"MBS","MBACHI AIR","Malawi","N"
3440,"McAlpine Helicopters",NA,NA,"MCH","MACLINE","United Kingdom","N"
3441,"McCall Aviation",NA,NA,"MKL","MCCALL","United States","N"
3442,"McDonnell Douglas",NA,NA,"DAC","DACO","United States","N"
3443,"McNeely Charter Services",NA,NA,"MDS","MID-SOUTH","United States","N"
3444,"Med-Trans of Florida",NA,NA,"MEK","MED-TRANS","United States","N"
3445,"Medavia Company",NA,NA,"MDM","MEDAVIA","Malta","N"
3446,"Medical Air Rescue Services",NA,NA,"MRZ","MARS","Zimbabwe","N"
3447,"Medical Aviation Services",NA,NA,"MCL","MEDIC","United Kingdom","N"
3448,"Mediterranean Air Freight",NA,NA,"MDF","MED-FREIGHT","Greece","N"
3449,"Mediterranean Airways",NA,NA,"MDY",NA,"Egypt","N"
3450,"Medjet International",NA,NA,"MEJ","MEDJET","United States","N"
3451,"Mega",NA,NA,"MGK","MEGLA","Kazakhstan","N"
3452,"Mega Linhas Aereas",NA,NA,"MEL","MEGA AIR","Brazil","N"
3453,"Mekong Airlines",NA,NA,"MKN","MEKONG AIRLINES","Cambodia","N"
3454,"Menajet",NA,"IM","MNJ","MENAJET","Lebanon","N"
3456,"Merchant Express Aviation",NA,NA,"MXX","MERCHANT","Nigeria","N"
3457,"Mercury Aircourier Service",NA,NA,"MEC","MERCAIR","United States","N"
3458,"Meridian",NA,NA,"POV","AIR POLTAVA","Ukraine","N"
3459,"Meridian Air Cargo",NA,NA,"MRD","MERIDIAN","United States","N"
3460,"Meridian Airlines",NA,NA,"MHL","HASSIMAIR","Nigeria","N"
3461,"Meridian Aviation",NA,NA,"DSL","DIESEL","United Kingdom","N"
3462,"Meridian Limited",NA,NA,"MEM","MERIDIAN CHERRY","Ukraine","N"
3463,"Meridiana",NA,"IG","ISS","MERAIR","Italy","Y"
3464,"Merlin Airways",NA,NA,"MEI","AVALON","United States","N"
3465,"Merpati Nusantara Airlines",NA,"MZ","MNA","MERPATI","Indonesia","Y"
3466,"Mesa Airlines",NA,"YV","ASH","AIR SHUTTLE","United States","Y"
3467,"Mesaba Airlines",NA,"XJ","MES","MESABA","United States","Y"
3468,"Meta Linhas A",NA,NA,"MSQ","META","Brazil","N"
3469,"Meteorological Research Flight",NA,NA,"MET","METMAN","United Kingdom","N"
3470,"Methow Aviation",NA,NA,"MER","METHOW","United States","N"
3471,"Metro Business Aviation",NA,NA,"MVI",NA,"United Kingdom","N"
3472,"Metro Express",NA,NA,"MEX","EAGLE EXPRESS","United States","N"
3473,"Metroflight",NA,NA,"MTR","METRO","United States","N"
3474,"Metrojet",NA,NA,"MTJ","METROJET","Hong Kong SAR of China","N"
3475,"Metropix UK",NA,NA,"PIX","METROPIX","United Kingdom","N"
3476,"Metroplis",NA,NA,"MPS","METRO REGIONAL","Netherlands","N"
3477,"Mex Blue",NA,NA,"MXB","MEX BLUE","Mexico","N"
3478,"Mex-Jet",NA,NA,"MJT","MEJETS","Mexico","N"
3479,"Mexicana de Aviaci",NA,"MX","MXA","MEXICANA","Mexico","Y"
3480,"Mexico Transportes Aereos",NA,NA,"MXT","TRANSMEX","Mexico","N"
3481,"Miami Air Charter",NA,NA,"HUR","HURRICANE CHARTER","United States","N"
3482,"Miami Air International",NA,"GL","BSK","BISCAYNE","United States","N"
3483,"Miami Valley Aviation",NA,NA,"OWL","NIGHT OWL","United States","N"
3484,"Miapet-Avia",NA,NA,"MPT","MIAPET","Armenia","N"
3485,"Michelin Air Services",NA,NA,"BIB",NA,"France","N"
3486,"Micromatter Technology Solutions",NA,NA,"WIZ","WIZARD","United Kingdom","N"
3487,"Mid Airlines",NA,NA,"NYL","NILE","Sudan","N"
3488,"Mid-Pacific Airlines",NA,NA,"MPA","MID PAC","United States","N"
3489,"Midamerica Jet",NA,NA,"MJR","MAJOR","United States","N"
3490,"Middle East Airlines",NA,"ME","MEA","CEDAR JET","Lebanon","Y"
3491,"Midland Airport Services",NA,NA,"MID",NA,"United Kingdom","N"
3492,"Midline Air Freight",NA,NA,"MFR","MIDLINE FREIGHT","United States","N"
3493,"Midstate Airlines",NA,NA,"MIS","MIDSTATE","United States","N"
3494,"Midway Airlines",NA,"JI","MDW","MIDWAY","United States","Y"
3495,"Midway Express",NA,NA,"FLA","PALM","United States","N"
3496,"Midwest Air Freighters",NA,NA,"FAX","FAIRFAX","United States","N"
3497,"Midwest Airlines",NA,"YX","MEP",NA,"United States","Y"
3498,"Midwest Airlines (Egypt)",NA,"MY","MWA",NA,"Egypt","Y"
3499,"Midwest Aviation",NA,NA,"NIT","NIGHTTRAIN","United States","N"
3500,"Midwest Aviation Division",NA,NA,"MWT","MIDWEST","United States","N"
3501,"Midwest Helicopters De Mexico",NA,NA,"HTE","HELICOPTERSMEXICO","Mexico","N"
3502,"Millardair",NA,NA,"MAB","MILLARDAIR","Canada","N"
3503,"Millen Corporation",NA,NA,"RJM","MILLEN","United Kingdom","N"
3504,"Millennium Air",NA,NA,"MLK","NIGERJET","Nigeria","N"
3505,"Miller Flying Services",NA,NA,"MFS","MILLER TIME","United States","N"
3506,"Million Air",NA,NA,"OXO","MILL AIR","United States","N"
3507,"Mimino",NA,NA,"MIM","MIMINO","Russia","N"
3508,"Mina Airline Company",NA,NA,"NAB",NA,"Egypt","N"
3509,"Minair",NA,NA,"OMR","ORMINE","Central African Republic","N"
3510,"Minebea Technologies",NA,NA,"EBE","MINEBEA","United States","N"
3511,"Mines Air Services Zambia",NA,NA,"MAZ","MINES","Zambia","N"
3512,"Miniliner",NA,NA,"MNL","MINILINER","Italy","N"
3513,"Ministic Air",NA,NA,"MNS","MINISTIC","Canada","N"
3514,"Ministry of Agriculture",NA,NA,"WDG"," Fisheries and Food","WATCHDOG","N"
3515,"Minsk Aircraft Overhaul Plant",NA,NA,"LIR","LISLINE","Belarus","N"
3516,"Miramichi Air Service",NA,NA,"MIR","MIRAMICHI","Canada","N"
3517,"Miras",NA,NA,"MIF","MIRAS","Kazakhstan","N"
3518,"Misr Overseas Airways",NA,NA,"MOS",NA,"Egypt","N"
3519,"Mission Aviation Fellowship",NA,NA,"MAF","MISSI","Indonesia","N"
3520,"Missionair",NA,NA,"MSN","MISIONAIR","Spain","N"
3521,"Missions Gouvernemtales Francaises",NA,NA,"MRN","MARIANNE","France","N"
3522,"Mississippi State University",NA,NA,"BDG","BULLDOG","United States","N"
3523,"Mississippi Valley Airways",NA,NA,"MVA","VALAIR","United States","N"
3524,"Mistral Air",NA,NA,"MSA","AIRMERCI","Italy","N"
3525,"Mobil Oil",NA,NA,"MBO","MOBIL","Canada","N"
3526,"Mocambique Expresso",NA,NA,"MXE","MOZAMBIQUE EXPRESS","Mozambique","N"
3527,"Mofaz Air",NA,NA,"MFZ","MOFAZ AIR","Malaysia","N"
3528,"Moldaeroservice",NA,NA,"MLE","MOLDAERO","Moldova","N"
3529,"Moldavian Airlines",NA,"2M","MDV","MOLDAVIAN","Moldova","Y"
3530,"Moldova",NA,NA,"MVG","MOLDOVA-STATE","Moldova","N"
3531,"Mombasa Air Safari",NA,NA,"RRV","SKYROVER","Kenya","N"
3532,"Monarch Airlines",NA,"ZB","MON","MONARCH","United Kingdom","Y"
3533,"Monarch Airlines",NA,NA,"MNH","MONARCH AIR","United States","N"
3534,"Myway Airlines",NA,"8I",NA,NA,"Italy","Y"
3535,"Moncton Flying Club",NA,NA,"MFC","EAST WIND","Canada","N"
3536,"Monde Air Charters",NA,NA,"MDB","MONDEAIR CARGO","United Kingdom","N"
3537,"Monerrey Air Taxi",NA,NA,"MTI","MONTERREY AIR","Mexico","N"
3538,"Monky Aerotaxis",NA,NA,"MKY","MONKY","Mexico","N"
3539,"Montenegro Airlines",NA,"YM","MGX","MONTAIR","Montenegro","Y"
3540,"Montserrat Airways",NA,NA,"MNT","MONTSERRAT","Montserrat","N"
3541,"Mooney Aircraft Corporation",NA,NA,"MNY","MOONEY FLIGHT","United States","N"
3542,"Morningstar Air Express",NA,NA,"MAL","MORNINGSTAR","Canada","Y"
3543,"Morris Air Service",NA,NA,"MSS","WASATCH","United States","N"
3544,"Morrison Flying Service",NA,NA,"MRO","MORRISON","United States","N"
3545,"Moskovia Airlines",NA,"3R","GAI","GROMOV AIRLINE","Russia","Y"
3546,"Mosphil Aero",NA,NA,"MPI","MOSPHIL","Philippines","N"
3547,"Motor Sich",NA,"M9","MSI","MOTOR SICH","Ukraine","Y"
3548,"Mount Cook Airlines",NA,"NM","NZM","MOUNTCOOK","New Zealand","N"
3549,"Mountain Air Cargo",NA,NA,"MTN","MOUNTAIN","United States","N"
3550,"Mountain Air Company",NA,"N4","MTC","MOUNTAIN LEONE","Sierra Leone","N"
3551,"Mountain Air Express",NA,NA,"PKP","PIKES PEAK","United States","N"
3552,"Mountain Air Service",NA,NA,"BRR","MOUNTAIN AIR","United States","N"
3553,"Mountain Bird",NA,NA,"MBI","MOUNTAIN BIRD","United States","N"
3554,"Mountain High Aviation",NA,NA,"MHA","MOUNTAIN HIGH","United States","N"
3555,"Mountain Pacific Air",NA,NA,"MPC","MOUNTAIN PACIFIC","Canada","N"
3556,"Mountain Valley Air Service",NA,NA,"MTV","MOUNTAIN VALLEY","United States","N"
3557,"Mowhawk Airlines",NA,NA,"MOW","MOHAWK AIR","United States","N"
3558,"Mudan Airlines",NA,NA,"MDN",NA,"Somali Republic","N"
3559,"Mudanjiang General Aviation",NA,NA,"CMJ","MUDANJIANG","China","N"
3560,"Multi Taxi",NA,NA,"MTX","MULTITAXI","Mexico","N"
3561,"Multi-Aero",NA,NA,"WBR","WEBER","United States","N"
3562,"Multiflight",NA,NA,"MFT","YORKAIR",NA,"N"
3563,"Murmansk Aircompany",NA,NA,"MNZ","MURMAN AIR","Russia","N"
3564,"Murray Air",NA,NA,"MUA","MURRAY AIR","United States","N"
3565,"Musrata Air Transport",NA,NA,"MMR","MUSRATA AIR","Libya","N"
3566,"Mustique Airways",NA,NA,"MAW","MUSTIQUE","Barbados","N"
3567,"My Way Airlines",NA,NA,"MYW","FRANKY","Italy","N"
3568,"MyTravel Airways",NA,"VZ","MYT","KESTREL","United Kingdom","Y"
3569,"Myanma Airways",NA,"UB","UBA","UNIONAIR","Myanmar","Y"
3570,"Myanmar Airways International",NA,"8M","MMM","assignment postponed","Myanmar","Y"
3571,"Myflug",NA,NA,"MYA","MYFLUG","Iceland","Y"
3572,"Mytravel Airways",NA,NA,"VKG","VIKING","Denmark","N"
3573,"NEL Cargo",NA,NA,"NLG","NELCARGO","Ivory Coast","N"
3574,"NHT Lineas Aereas",NA,NA,"NHG","HELGA","Brazil","N"
3575,"NZ Warbirds Association",NA,NA,"WAR","WARBIRDS","New Zealand","N"
3576,"Nacoia Lda",NA,NA,"ANL","AIR NACOIA","Angola","N"
3577,"Nada Air Service",NA,NA,"NHZ","NADA AIR","Chad","N"
3578,"Compangnie Nationale Naganagani",NA,NA,"BFN",NA,"Burkina Faso","N"
3579,"Nahanni Air Services Ltd",NA,NA,"NAH","NAHANNI","Canada","N"
3580,"Nakheel Aviation",NA,NA,"NKL","NAKHEEL","United Arab Emirates","N"
3581,"Namibia Commerical Aviation",NA,NA,"MRE","MED RESCUE","Namibia","N"
3582,"Namibian Defence Force",NA,NA,"NDF","NAMIBIAN AIR FORCE","Namibia","N"
3583,"Nanjing Airlines",NA,NA,"CNJ","NINGHANG","China","N"
3584,"Nantucket Airlines",NA,"DV","ACK","ACK AIR","United States","N"
3585,"Nanyah Aviation",NA,NA,"NYA","NANYAH","Israel","N"
3586,"Napier Air Service Inc",NA,NA,"NAP","NAPIER","United States","N"
3587,"Nas Air",NA,NA,"NCM","AIR BANE","Angola","N"
3588,"Nas Air",NA,"P9",NA,NA,"Mali","N"
3589,"Nasair",NA,"UE","NAS","NASAIRWAYS","Eritrea","Y"
3590,"Nashville Jet Charters",NA,NA,"NJC","NASHVILLE JET","United States","N"
3591,"Natalco Air Lines",NA,NA,"NCO","NATALCO","S","N"
3592,"Natioanl Air Traffic Controllers Association",NA,NA,"NTK","NATCA","United States","N"
3593,"National Air Charter",NA,NA,"NSR","NASAIR","Indonesia","N"
3594,"National Air Traffic Services",NA,NA,"RFI","SHERLOCK","United Kingdom","N"
3595,"National Airlines",NA,NA,"NAN","NATION AIR","United States","N"
3596,"National Airlines",NA,"N4","NCN",NA,"Chile","N"
3597,"National Airlines",NA,"N7","ROK","RED ROCK","United States","N"
3598,"National Airlines",NA,"NA","NAL","NATIONAL","United States","N"
3599,"National Airlines",NA,NA,"KUS","KUSWAG","South Africa","N"
3600,"National Airways Cameroon",NA,"9O",NA,NA,"Cameroon","N"
3601,"National Airways Corporation",NA,NA,"LFI","AEROMED","South Africa","N"
3602,"National Aviation Company",NA,NA,"GTY",NA,"Egypt","N"
3603,"National Aviation Consultants",NA,NA,"TNC","NATCOM","Canada","N"
3604,"National Express",NA,NA,"NXT","NATIONAL FREIGHT","United States","N"
3605,"National Grid",NA,NA,"GRD","GRID","United Kingdom","N"
3606,"National Jet Express",NA,NA,"JTE","JETEX","Australia","N"
3607,"National Jet Service",NA,NA,"AND","AIR INDIANA","United States","N"
3608,"National Jet Systems",NA,"NC","NJS","NATIONAL JET","Australia","Y"
3609,"National Oceanic and Atmospheric Administration",NA,NA,"NAA","NOAA","United States","N"
3610,"National Overseas Airlines Company",NA,NA,"NOL","NAT AIRLINE","Egypt","N"
3611,"Nationale Luchtvaartschool",NA,NA,"NLS","PANDER","Netherlands","N"
3612,"Nations Air Express Inc",NA,NA,"NAE","NATIONS EXPRESS","United States","N"
3613,"Nationwide Airlines",NA,"CE","NTW","NATIONWIDE","South Africa","Y"
3614,"Nationwide Airlines (Zambia)",NA,NA,"NWZ","ZAMNAT","Zambia","N"
3615,"Natural Environment Research Council",NA,NA,"EVM","SCIENCE","United Kingdom","N"
3616,"Natureair",NA,NA,"NRR","NATUREAIR","Costa Rica","N"
3617,"Naturelink Charter",NA,NA,"NRK","NATURELINK","South Africa","N"
3618,"Nauru Air Corporation",NA,"ON","RON","AIR NAURU","Nauru","Y"
3619,"NAV CANADA",NA,NA,"NVC","NAV CAN","Canada","N"
3620,"Nav Flight Planning",NA,NA,"NAV","NAV DISPATCH","Czech Republic","N"
3621,"Navegacao Aerea De Portugal",NA,NA,"NVP",NA,"Portugal","N"
3622,"Navegacion Servicios Aereos Canarios SA",NA,NA,"NAY","NAYSA","Spain","N"
3623,"Navid",NA,NA,"IRI","NAVID","Iran","N"
3624,"Naviera Mexicana",NA,NA,"NVM","NAVIERA","Mexico","N"
3625,"Navigator Airlines",NA,NA,"NVL","NAVLINES","Armenia","N"
3626,"Navinc Airlines Services",NA,NA,"XNV",NA,"United States","N"
3627,"Navitaire",NA,"1N",NA,NA,"United States","N"
3628,"Navtech System Support",NA,NA,"XNS",NA,"Canada","N"
3629,"Nayzak Air Transport",NA,NA,"NZA",NA,"Libya","N"
3630,"State of Nebraska",NA,NA,"NEB","NEBRASKA","United States","N"
3631,"Necon Air",NA,NA,"NEC","NECON AIR","Nepal","N"
3632,"Nederlandse Kustwacht",NA,NA,"NCG","NETHERLANDS COASTGUARD","Netherlands","N"
